Time	PKC00V []	PSEK2D1R:set [kV]	PAHB:sCavSet [kV]	PAHR:sCavSet []	TOPUPCC:rdCur [mA]	TOPUPCC:rdEffBoostR [%]	TOPUP1T5G:rdEffBoostRraw []	TOPUP2T5G:rdEffBoostRraw []	PAHB:sDelay [ns]	PAHB:pDelay [ns]	
05/07/2019 21:34:06.184982	0.124632	1.3953	775	1400	3.25026	-1	-0.0880769	-0.0725846	0.42	0.353332	
05/07/2019 21:34:07.184647	0.124632	1.3953	775	1400	3.25103	-1	-0.0757878	-0.0814139	0.42	0.361137	
05/07/2019 21:34:08.184554	0.124632	1.3953	775	1400	3.25036	-1	-0.0832033	-0.0955693	0.43	0.363712	
05/07/2019 21:34:09.184320	0.124632	1.3953	775	1400	3.25095	-1	-0.0801046	-0.0827613	0.43	0.371439	
05/07/2019 21:34:10.183441	0.124632	1.3953	775	1400	3.25023	-1	-0.0801046	-0.078348	0.44	0.374015	
05/07/2019 21:34:11.183282	0.124632	1.3953	775	1400	3.25249	-1	-0.072625	-0.0619692	0.44	0.38221	
05/07/2019 21:34:12.182597	0.124632	1.3953	775	1400	3.25173	-1	-0.0830871	-0.0803834	0.45	0.384551	
05/07/2019 21:34:13.181894	0.124632	1.3953	775	1400	3.25139	-1	-0.0830871	-0.0857628	0.45	0.392668	
05/07/2019 21:34:14.181656	0.124632	1.3953	775	1400	3.25217	-1	-0.0682198	-0.0639928	0.46	0.394854	
05/07/2019 21:34:15.181780	0.124632	1.3953	775	1400	3.25199	-1	-0.0659029	-0.0696924	0.46	0.402658	
05/07/2019 21:34:16.181733	0.124632	1.3953	775	1400	3.25235	-1	-0.0761364	-0.0681584	0.47	0.405312	
05/07/2019 21:34:17.181091	0.124632	1.3953	775	1400	3.25263	-1	-0.0761364	-0.070332	0.47	0.413585	
05/07/2019 21:34:18.180922	0.124632	1.3953	775	1400	3.25072	-1	-0.0673888	-0.0727163	0.48	0.415614	
05/07/2019 21:34:19.180261	0.124632	1.3953	775	1400	3.25072	-1	-0.0631316	-0.0741463	0.48	0.424044	
05/07/2019 21:34:20.179735	0.124632	1.3953	775	1400	3.25153	-1	-0.0648822	-0.0586841	0.49	0.426229	
05/07/2019 21:34:21.179689	0.124632	1.3953	775	1400	3.25172	-1	-0.0627983	-0.0659643	0.49	0.434658	
05/07/2019 21:34:22.179209	0.124632	1.3953	775	1400	3.25172	-1	-0.064537	-0.0659643	0.5	0.436453	
05/07/2019 21:34:23.179088	0.124632	1.3953	775	1400	3.25207	-1	-0.0607207	-0.0572607	0.5	0.444804	
05/07/2019 21:34:24.178874	0.124632	1.3953	775	1400	3.25025	-1	-0.0540053	-0.0762013	0.51	0.447068	
05/07/2019 21:34:25.178058	0.124632	1.3953	775	1400	3.25109	-1	-0.0624311	-0.0538591	0.51	0.455575	
05/07/2019 21:34:26.177107	0.124632	1.3953	775	1400	3.2517	-1	-0.0601135	-0.0570589	0.52	0.457136	
05/07/2019 21:34:27.176402	0.124632	1.3953	775	1400	3.25161	-1	-0.0624806	-0.0612204	0.52	0.465955	
05/07/2019 21:34:28.176095	0.124632	1.3953	775	1400	3.25201	-1	-0.0496524	-0.0547199	0.53	0.467906	
05/07/2019 21:34:29.175945	0.124632	1.3953	775	1400	3.25201	-1	-0.0595409	-0.0547199	0.53	0.476336	
05/07/2019 21:34:30.175836	0.124632	1.3953	775	1400	3.2504	-1	-0.0521391	-0.0712251	0.54	0.478053	
05/07/2019 21:34:31.174874	0.124632	1.3953	775	1400	3.25155	-1	-0.0653742	-0.0595808	0.54	0.486794	
05/07/2019 21:34:32.174711	0.124632	1.3953	775	1400	3.25182	-1	-0.0548344	-0.0517264	0.55	0.488667	
05/07/2019 21:34:33.174710	0.124632	1.3953	775	1400	3.25182	-1	-0.0467175	-0.0517264	0.55	0.497331	
05/07/2019 21:34:34.174262	0.124632	1.3953	775	1400	3.25013	-1	-0.0570886	-0.0654409	0.56	0.498892	
05/07/2019 21:34:35.173385	0.124632	1.3953	775	1400	3.25066	-1	-0.126672	-0.122781	0.56	0.507789	
05/07/2019 21:34:36.173215	0.124632	1.3953	775	1400	3.25066	-1	-0.0556068	-0.122781	0.57	0.50935	
05/07/2019 21:34:37.172298	0.124632	1.3953	775	1400	3.24938	-1	-0.0556068	-0.0484969	0.57	0.518326	
05/07/2019 21:34:38.172116	0.124632	1.3953	775	1400	3.2506	-1	-0.0535631	-0.0458435	0.58	0.51973	
05/07/2019 21:34:39.171136	0.124632	1.3953	775	1400	3.25118	-1	-0.0503404	-0.0486241	0.58	0.528784	
05/07/2019 21:34:40.170807	0.124632	1.3953	775	1400	3.25076	-1	-0.0410935	-0.0502136	0.59	0.530189	
05/07/2019 21:34:41.169953	0.124632	1.3953	775	1400	3.25168	-1	-0.0476033	-0.0411195	0.59	0.539086	
05/07/2019 21:34:42.169091	0.124632	1.3953	775	1400	3.25165	-1	-0.0433515	-0.0456404	0.6	0.540335	
05/07/2019 21:34:43.168650	0.124632	1.3953	775	1400	3.25165	-1	-0.0516798	-0.0542197	0.6	0.549701	
05/07/2019 21:34:44.168623	0.124632	1.3953	775	1400	3.25108	-1	-0.0474682	-0.0445301	0.61	0.551106	
05/07/2019 21:34:45.168471	0.124632	1.3953	775	1400	3.25032	-1	-0.0472424	-0.0520411	0.61	0.560237	
05/07/2019 21:34:46.167670	0.124632	1.3953	775	1400	3.25128	-1	-0.0412644	-0.0379189	0.62	0.56133	
05/07/2019 21:34:47.167044	0.124632	1.3953	775	1400	3.25141	-1	-0.0462423	-0.0413942	0.62	0.570774	
05/07/2019 21:34:48.166334	0.124632	1.3953	775	1400	3.25131	-1	-0.0462423	-0.046621	0.63	0.571788	
05/07/2019 21:34:49.165966	0.124632	1.3953	775	1400	3.25155	-1	-0.122919	-0.110563	0.63	0.580998	
05/07/2019 21:34:50.165812	0.124632	1.3953	775	1400	3.25236	-1	-0.122919	-0.0394872	0.64	0.582013	
05/07/2019 21:34:51.165699	0.124632	1.3953	775	1400	3.25139	-1	-0.0484717	-0.0490928	0.64	0.591613	
05/07/2019 21:34:52.165267	0.124632	1.3953	775	1400	3.2497	-1	-0.0416699	-0.0501492	0.65	0.592705	
05/07/2019 21:34:53.164431	0.124632	1.3953	775	1400	3.25213	-1	-0.0394397	-0.0297409	0.65	0.602149	
05/07/2019 21:34:54.164303	0.124632	1.3953	775	1400	3.2526	-1	-0.0394397	-0.0387593	0.66	0.60293	
05/07/2019 21:34:55.163448	0.124632	1.3953	775	1400	3.2514	-1	-0.0436095	-0.0462154	0.66	0.612529	
05/07/2019 21:34:56.163402	0.124632	1.3953	775	1400	3.25126	-1	-0.0400221	-0.0392135	0.67	0.613388	
05/07/2019 21:34:57.163110	0.124632	1.3953	775	1400	3.25141	-1	-0.0392977	-0.0400318	0.67	0.622988	
05/07/2019 21:34:58.163328	0.124632	1.3953	775	1400	3.25141	-1	-0.0408115	-0.0400318	0.68	0.62369	
05/07/2019 21:34:59.162330	0.124632	1.3953	775	1400	3.25032	-1	-0.0376571	-0.0449825	0.68	0.633758	
05/07/2019 21:35:00.162091	0.124632	1.3953	775	1400	3.24988	-1	-0.0424078	-0.0422425	0.69	0.633758	
05/07/2019 21:35:01.161187	0.124632	1.3953	775	1400	3.25015	-1	-0.0401844	-0.0378773	0.69	0.644061	
05/07/2019 21:35:02.160285	0.124632	1.3953	775	1400	3.25015	-1	-0.0380965	-0.030921	0.7	0.644763	
05/07/2019 21:35:03.159917	0.124632	1.3953	775	1400	3.25214	-1	-0.0438242	-0.0448862	0.7	0.654519	
05/07/2019 21:35:04.159826	0.124632	1.3953	775	1400	3.25228	-1	-0.0408658	-0.0472581	0.71	0.655066	
05/07/2019 21:35:05.159408	0.124632	1.3953	775	1400	3.25218	-1	-0.0554163	-0.0524871	0.71	0.664978	
05/07/2019 21:35:06.159073	0.124632	1.3953	775	1400	3.25218	-1	-0.0456727	-0.0524871	0.72	0.664978	
05/07/2019 21:35:07.158981	0.124632	1.3953	775	1400	3.25087	-1	-0.0377562	-0.0461429	0.72	0.675514	
05/07/2019 21:35:08.158524	0.124632	1.3953	775	1400	3.251	-1	-0.0392384	-0.0383756	0.73	0.675514	
05/07/2019 21:35:09.158533	0.124632	1.3953	775	1400	3.25096	-1	-0.0406348	-0.0402422	0.73	0.685973	
05/07/2019 21:35:10.158002	0.124632	1.3953	775	1400	3.25069	-1	-0.0406348	-0.0437913	0.74	0.686597	
05/07/2019 21:35:11.157294	0.124632	1.3953	775	1400	3.25151	-1	-0.0434559	-0.0369749	0.74	0.696353	
05/07/2019 21:35:12.156772	0.124632	1.3953	775	1400	3.25085	-1	-0.0400023	-0.0431938	0.75	0.696353	
05/07/2019 21:35:13.156741	0.124632	1.3953	775	1400	3.25046	-1	-0.0416872	-0.0474987	0.75	0.706889	
05/07/2019 21:35:14.156121	0.124632	1.3953	775	1400	3.25144	-1	-0.0524706	-0.0366785	0.76	0.706889	
05/07/2019 21:35:15.155401	0.124632	1.3953	775	1400	3.25102	-1	-0.0381202	-0.0444965	0.76	0.71727	
05/07/2019 21:35:16.155358	0.124632	1.3953	775	1400	3.25162	-1	-0.0436542	-0.0955727	0.77	0.71727	
05/07/2019 21:35:17.154408	0.124632	1.3953	775	1400	3.25214	-1	-0.0969525	-0.0394941	0.77	0.727806	
05/07/2019 21:35:18.153757	0.124632	1.3953	775	1400	3.2509	-1	-0.0440423	-0.13347	0.78	0.727806	
05/07/2019 21:35:19.153625	0.124632	1.3953	775	1400	3.24988	-1	-0.119152	-0.0506453	0.78	0.738187	
05/07/2019 21:35:20.153632	0.124632	1.3953	775	1400	3.25113	-1	-0.0441728	-0.0384651	0.79	0.738187	
05/07/2019 21:35:21.152653	0.124632	1.3953	775	1400	3.25113	-1	-0.0433064	-0.0587985	0.79	0.748567	
05/07/2019 21:35:22.151806	0.124632	1.3953	775	1400	3.24978	-1	-0.0490506	-0.0587985	0.8	0.748567	
05/07/2019 21:35:23.151607	0.124632	1.3953	775	1400	3.25121	-1	-0.044978	-0.0371292	0.8	0.759338	
05/07/2019 21:35:24.151402	0.124632	1.3953	775	1400	3.2525	-1	-0.043699	-0.0380612	0.81	0.759338	
05/07/2019 21:35:25.151579	0.124632	1.3953	775	1400	3.25137	-1	-0.0452202	-0.0501114	0.81	0.769718	
05/07/2019 21:35:26.151133	0.124632	1.3953	775	1400	3.2507	-1	-0.0415021	-0.0486908	0.82	0.769718	
05/07/2019 21:35:27.150925	0.124632	1.3953	775	1400	3.25079	-1	-0.0505295	-0.0485093	0.82	0.780255	
05/07/2019 21:35:28.150900	0.124632	1.3953	775	1400	3.2515	-1	-0.129368	-0.120213	0.83	0.780255	
05/07/2019 21:35:29.150858	0.124632	1.3953	775	1400	3.25131	-1	-0.0505853	-0.0535082	0.83	0.790557	
05/07/2019 21:35:30.150050	0.124632	1.3953	775	1400	3.2515	-1	-0.0444986	-0.0459976	0.84	0.790557	
05/07/2019 21:35:31.149852	0.124632	1.3953	775	1400	3.25174	-1	-0.0501821	-0.0504215	0.84	0.800937	
05/07/2019 21:35:32.149704	0.124632	1.3953	775	1400	3.2522	-1	-0.0554076	-0.0473152	0.85	0.800937	
05/07/2019 21:35:33.148711	0.124632	1.3953	775	1400	3.25379	-1	-0.052092	-0.0436556	0.85	0.811708	
05/07/2019 21:35:34.147815	0.124632	1.3953	775	1400	3.25406	-1	-0.052092	-0.0562776	0.86	0.811708	
05/07/2019 21:35:35.147185	0.124632	1.3953	775	1400	3.25422	-1	-0.0509894	-0.0522391	0.86	0.821854	
05/07/2019 21:35:36.146954	0.124632	1.3953	775	1400	3.25491	-1	-0.0524414	-0.0565256	0.87	0.821854	
05/07/2019 21:35:37.146888	0.124632	1.3953	775	1400	3.25471	-1	-0.0524414	-0.0554537	0.87	0.832547	
05/07/2019 21:35:38.146075	0.124632	1.3953	775	1400	3.25617	-1	-0.0534465	-0.0475175	0.88	0.832547	
05/07/2019 21:35:39.145327	0.124632	1.3953	775	1400	3.25634	-1	-0.0523298	-0.0531174	0.88	0.843161	
05/07/2019 21:35:40.145206	0.124632	1.3953	775	1400	3.25712	-1	-0.0523298	-0.0497356	0.89	0.843161	
05/07/2019 21:35:41.144822	0.124632	1.3953	775	1400	3.25596	-1	-0.0523298	-0.0497356	0.89	0.85362	
05/07/2019 21:35:42.144353	0.124632	1.3953	775	1400	3.25708	-1	-0.513228	-0.516781	0.9	0.85362	
05/07/2019 21:35:43.144237	0.124632	1.3953	775	1400	3.25719	-1	0.00438253	-0.516781	0.9	0.864	
05/07/2019 21:35:44.144216	0.124632	1.3953	775	1400	3.2564	-1	0.00438253	-0.00561041	0.91	0.864	
05/07/2019 21:35:45.144020	0.124632	1.3953	775	1400	3.25718	-1	0.00438253	-0.00561041	0.91	0.874459	
05/07/2019 21:35:46.143888	0.124632	1.3953	775	1400	3.25731	-1	-0.0136847	-0.0102264	0.92	0.874459	
05/07/2019 21:35:47.143765	0.124632	1.3953	775	1400	3.2562	-1	0.0114478	-0.0102264	0.92	0.884917	
05/07/2019 21:35:48.143327	0.124632	1.3953	775	1400	3.25853	-1	0.0114478	0.0251293	0.93	0.884917	
05/07/2019 21:35:49.142821	0.124632	1.3953	775	1400	3.25853	-1	0.0139446	0.0251293	0.93	0.895375	
05/07/2019 21:35:50.142001	0.124632	1.3953	775	1400	3.25953	-1	0.0139446	0.00646013	0.94	0.895375	
05/07/2019 21:35:51.141476	0.124632	1.3953	775	1400	3.25896	-1	0.0168518	0.00646013	0.94	0.905756	
05/07/2019 21:35:52.141369	0.124632	1.3953	775	1400	3.26011	-1	0.0168518	0.0117162	0.95	0.905756	
05/07/2019 21:35:53.141204	0.124632	1.3953	775	1400	3.26067	-1	0.0168518	0.0117162	0.95	0.916136	
05/07/2019 21:35:54.140555	0.124632	1.3953	775	1400	3.26151	-1	0.011381	0.0019486	0.96	0.916136	
05/07/2019 21:35:55.140130	0.124632	1.3953	775	1400	3.26325	-1	0.0142688	0.018152	0.96	0.926907	
05/07/2019 21:35:56.139232	0.124632	1.3953	775	1400	3.26325	-1	0.0142688	0.018152	0.97	0.926907	
05/07/2019 21:35:57.138575	0.124632	1.3953	775	1400	3.26361	-1	0.0142688	0.018152	0.97	0.936975	
05/07/2019 21:35:58.138565	0.124632	1.3953	775	1400	3.26526	-1	0.00578778	0.0102583	0.98	0.936975	
05/07/2019 21:35:59.137651	0.124632	1.3953	775	1400	3.26885	-1	0.00578778	0.0287768	0.98	0.947824	
05/07/2019 21:36:00.136831	0.124632	1.3953	775	1400	3.26885	-1	0.0172691	0.0287768	0.99	0.947824	
05/07/2019 21:36:01.136099	0.124632	1.3953	775	1400	3.26919	-1	0.0156623	0.0287768	0.99	0.95797	
05/07/2019 21:36:02.135848	0.124632	1.3953	775	1400	3.27213	-1	0.0156623	0.0173541	1	0.95797	
05/07/2019 21:36:03.135497	0.124632	1.3953	775	1400	3.27501	-1	0.0156335	0.0211986	1	0.968662	
05/07/2019 21:36:04.134961	0.124632	1.3953	775	1400	3.27501	-1	0.0156335	0.0211986	1.01	0.968662	
05/07/2019 21:36:05.134914	0.124632	1.3953	775	1400	3.27808	-1	0.0168736	0.045482	1.01	0.979199	
05/07/2019 21:36:06.134907	0.124632	1.3953	775	1400	3.27683	-1	0.0168736	0.045482	1.02	0.979199	
05/07/2019 21:36:07.134026	0.124632	1.3953	775	1400	3.27683	-1	0.0457452	0.0597813	1.02	0.989501	
05/07/2019 21:36:08.133976	0.124632	1.3953	775	1400	3.28209	-1	0.0457452	0.0597813	1.03	0.989501	
05/07/2019 21:36:09.133786	0.124632	1.3953	775	1400	3.28176	-1	0.0333376	0.0597813	1.03	0.999491	
05/07/2019 21:36:10.133202	0.124632	1.3953	775	1400	3.28489	-1	0.0333376	0.0371138	1.04	0.999491	
05/07/2019 21:36:11.133067	0.124632	1.3953	775	1400	3.28887	-1	0.0333376	0.08405	1.04	1.01026	
05/07/2019 21:36:12.132186	0.124632	1.3953	775	1400	3.28872	-1	0.0579808	0.08405	1.05	1.01026	
05/07/2019 21:36:13.131315	0.124632	1.3953	775	1400	3.29388	-1	0.0579808	0.0492062	1.05	1.02064	
05/07/2019 21:36:14.130929	0.124632	1.3953	775	1400	3.29401	-1	0.0475062	0.0492062	1.06	1.02064	
05/07/2019 21:36:15.129940	0.124632	1.3953	775	1400	3.29611	-1	0.0475062	0.0193696	1.06	1.0311	
05/07/2019 21:36:16.129035	0.124632	1.3953	775	1400	3.29471	-1	0.0215141	0.0193696	1.07	1.0311	
05/07/2019 21:36:17.128853	0.124632	1.3953	775	1400	3.29887	-1	0.0215141	0.0586351	1.07	1.04218	
05/07/2019 21:36:18.128557	0.124632	1.3953	775	1400	3.29837	-1	0.0553594	0.0586351	1.08	1.04218	
05/07/2019 21:36:19.127726	0.124632	1.3953	775	1400	3.30182	-1	0.0553594	0.0409625	1.08	1.0521	
05/07/2019 21:36:20.127486	0.124632	1.3953	775	1400	3.30278	-1	0.0437549	0.0409625	1.09	1.0521	
05/07/2019 21:36:21.127326	0.124632	1.3953	775	1400	3.30663	-1	0.0437549	0.0342864	1.09	1.06294	
05/07/2019 21:36:22.126423	0.124632	1.3953	775	1400	3.30516	-1	0.0298577	0.0342864	1.1	1.06294	
05/07/2019 21:36:23.126098	0.124632	1.3953	775	1400	3.31054	-1	0.0298577	0.0802424	1.1	1.0734	
05/07/2019 21:36:24.125621	0.124632	1.3953	775	1400	3.31054	-1	0.0494315	0.0802424	1.11	1.0734	
05/07/2019 21:36:25.125225	0.124632	1.3953	775	1400	3.30929	-1	0.0494315	0.0802424	1.11	1.08386	
05/07/2019 21:36:26.124629	0.124632	1.3953	775	1400	3.31523	-1	0.0653471	0.0768256	1.12	1.08386	
05/07/2019 21:36:27.124368	0.124632	1.3953	775	1400	3.31534	-1	0.0653471	0.0768256	1.12	1.09448	
05/07/2019 21:36:28.123514	0.124632	1.3953	775	1400	3.31832	-1	0.0299303	0.0343561	1.13	1.09448	
05/07/2019 21:36:29.122743	0.124632	1.3953	775	1400	3.31822	-1	0.0299303	0.0343561	1.13	1.10486	
05/07/2019 21:36:30.122441	0.124632	1.3953	775	1400	3.32164	-1	0.0362877	0.038917	1.14	1.10486	
05/07/2019 21:36:31.121950	0.124632	1.3953	775	1400	3.32187	-1	0.0362877	0.038917	1.14	1.11492	
05/07/2019 21:36:32.121270	0.124632	1.3953	775	1400	3.32489	-1	0.0348203	0.0301299	1.15	1.11492	
05/07/2019 21:36:33.120341	0.124632	1.3953	775	1400	3.32397	-1	0.0348203	0.0301299	1.15	1.12577	
05/07/2019 21:36:34.119482	0.124632	1.3953	775	1400	3.32713	-1	0.0340745	0.0495811	1.16	1.12577	
05/07/2019 21:36:35.119478	0.124632	1.3953	775	1400	3.32777	-1	0.0340745	0.0495811	1.16	1.13576	
05/07/2019 21:36:36.118557	0.124632	1.3953	775	1400	3.33055	-1	0.0496073	0.0255742	1.17	1.13576	
05/07/2019 21:36:37.117964	0.124632	1.3953	775	1400	3.33	-1	0.0496073	0.0255742	1.17	1.14583	
05/07/2019 21:36:38.117527	0.124632	1.3953	775	1400	3.33314	-1	0.0344611	0.0639496	1.18	1.14669	
05/07/2019 21:36:39.117732	0.124632	1.3953	775	1400	3.33269	-1	0.0344611	0.0639496	1.18	1.15645	
05/07/2019 21:36:40.117586	0.124632	1.3953	775	1400	3.33537	-1	0.0502865	0.0350551	1.19	1.15715	
05/07/2019 21:36:41.116670	0.124632	1.3953	775	1400	3.33542	-1	0.0502865	0.0350551	1.19	1.16683	
05/07/2019 21:36:42.115874	0.124632	1.3953	775	1400	3.34141	-1	0.0553672	0.0615846	1.2	1.16761	
05/07/2019 21:36:43.115334	0.124632	1.3953	775	1400	3.34229	-1	0.0553672	0.0615846	1.2	1.17728	
05/07/2019 21:36:44.114517	0.124632	1.3953	775	1400	3.34696	-1	0.0751446	0.0616074	1.21	1.17814	
05/07/2019 21:36:45.114348	0.124632	1.3953	775	1400	3.34701	-1	0.0751446	0.0616074	1.21	1.18782	
05/07/2019 21:36:46.113936	0.124632	1.3953	775	1400	3.3552	-1	0.0850945	0.0814464	1.22	1.18868	
05/07/2019 21:36:47.113195	0.124632	1.3953	775	1400	3.35473	-1	0.0850945	0.0814464	1.22	1.19812	
05/07/2019 21:36:48.112931	0.124632	1.3953	775	1400	3.36654	-1	0.111941	0.120915	1.23	1.19914	
05/07/2019 21:36:49.112058	0.124632	1.3953	775	1400	3.36677	-1	0.111941	0.120915	1.23	1.2085	
05/07/2019 21:36:50.112266	0.124632	1.3953	775	1400	3.38246	-1	0.158648	0.154787	1.24	1.20975	
05/07/2019 21:36:51.111719	0.124632	1.3953	775	1400	3.38089	-1	0.158648	0.154787	1.24	1.21881	
05/07/2019 21:36:52.111309	0.124632	1.3953	775	1400	3.39903	-1	0.189638	0.190214	1.25	1.22029	
05/07/2019 21:36:53.111096	0.124632	1.3953	775	1400	3.40049	-1	0.189638	0.190214	1.25	1.22958	
05/07/2019 21:36:54.110762	0.124632	1.3953	775	1400	3.42279	-1	0.221717	0.207259	1.26	1.23051	
05/07/2019 21:36:55.110623	0.124632	1.3953	775	1400	3.42281	-1	0.221717	0.207259	1.26	1.23972	
05/07/2019 21:36:56.110457	0.124632	1.3953	775	1400	3.45017	-1	0.282232	0.266841	1.27	1.24105	
05/07/2019 21:36:57.110656	0.124632	1.3953	775	1400	3.45018	-1	0.282232	0.266841	1.27	1.25018	
05/07/2019 21:36:58.109754	0.124632	1.3953	775	1400	3.48133	-1	0.302573	0.314773	1.28	1.25159	
05/07/2019 21:36:59.109126	0.124632	1.3953	775	1400	3.48105	-1	0.302573	0.314773	1.28	1.26017	
05/07/2019 21:37:00.108968	0.124632	1.3953	775	1400	3.5176	-1	0.372344	0.394952	1.29	1.26204	
05/07/2019 21:37:01.108854	0.124632	1.3953	775	1400	3.5175	-1	0.384571	0.394952	1.29	1.2711	
05/07/2019 21:37:02.108696	0.124632	1.3953	775	1400	3.55464	-1	0.384571	0.411827	1.3	1.27235	
05/07/2019 21:37:03.107709	0.124632	1.3953	775	1400	3.55481	-1	0.384571	0.411827	1.3	1.28124	
05/07/2019 21:37:04.106910	0.124632	1.3953	775	1400	3.59934	-1	0.484805	0.488546	1.31	1.28288	
05/07/2019 21:37:05.106402	0.124632	1.3953	775	1400	3.59945	-1	0.484805	0.488546	1.31	1.29209	
05/07/2019 21:37:06.106191	0.124632	1.3953	775	1400	3.64823	-1	0.505152	0.521609	1.32	1.29342	
05/07/2019 21:37:07.106034	0.124632	1.3953	775	1400	3.64808	-1	0.505152	0.521609	1.32	1.30208	
05/07/2019 21:37:08.105338	0.124632	1.3953	775	1400	3.70155	55.8391	0.559959	0.558391	1.33	1.30388	
05/07/2019 21:37:09.104864	0.124632	1.3953	775	1400	3.70149	55.8391	0.559959	0.558391	1.33	1.31293	
05/07/2019 21:37:10.104660	0.124632	1.3953	775	1400	3.76537	58.44	0.596078	0.5844	1.34	1.31434	
05/07/2019 21:37:11.104493	0.124632	1.3953	775	1400	3.76504	58.44	0.664352	0.5844	1.34	1.32331	
05/07/2019 21:37:12.104511	0.124632	1.3953	775	1400	3.84143	66.4352	0.664352	0.677341	1.35	1.32464	
05/07/2019 21:37:13.104001	0.124632	1.3953	775	1400	3.84178	66.4352	0.664352	0.677341	1.35	1.33401	
05/07/2019 21:37:14.103034	0.124632	1.3953	775	1400	3.9174	63.4951	0.640053	0.634951	1.36	1.3351	
05/07/2019 21:37:15.102689	0.124632	1.3953	775	1400	3.91798	63.4951	0.723251	0.634951	1.36	1.34415	
05/07/2019 21:37:16.102742	0.124632	1.3953	775	1400	3.99931	72.3242	0.723251	0.723242	1.37	1.34563	
05/07/2019 21:37:17.102556	0.124632	1.3953	775	1400	3.99889	72.3242	0.723251	0.723242	1.37	1.35492	
05/07/2019 21:37:18.102437	0.124632	1.3953	775	1400	4.08424	72.7885	0.737609	0.727885	1.38	1.35617	
05/07/2019 21:37:19.101885	0.124632	1.3953	775	1400	4.08424	72.7885	0.737609	0.727885	1.38	1.36476	
05/07/2019 21:37:20.100905	0.124632	1.3953	775	1400	4.16586	77.8894	0.778894	0.785647	1.39	1.36655	
05/07/2019 21:37:21.100620	0.124632	1.3953	775	1400	4.25917	76.1631	0.778894	0.761631	1.39	1.37576	
05/07/2019 21:37:22.100052	0.124632	1.3953	775	1400	4.2601	76.1631	0.776928	0.761631	1.4	1.37709	
05/07/2019 21:37:23.099435	0.124632	1.3953	775	1400	4.2601	76.1631	0.776928	0.761631	1.4	1.38583	
05/07/2019 21:37:24.099255	0.124632	1.3953	775	1400	4.35122	73.417	0.737118	0.73417	1.41	1.3877	
05/07/2019 21:37:25.099140	0.124632	1.3953	775	1400	4.45377	79.3336	0.796929	0.793336	1.41	1.3966	
05/07/2019 21:37:26.098539	0.124632	1.3953	775	1400	4.45407	79.3336	0.796929	0.793336	1.42	1.39824	
05/07/2019 21:37:27.098665	0.124632	1.3953	775	1400	4.45407	79.3336	0.825851	0.793336	1.42	1.40659	
05/07/2019 21:37:28.098189	0.124632	1.3953	775	1400	4.5668	81.1608	0.825851	0.811608	1.43	1.40854	
05/07/2019 21:37:29.097413	0.124632	1.3953	775	1400	4.68194	79.575	0.79575	0.796041	1.43	1.4172	
05/07/2019 21:37:30.096758	0.124632	1.3953	775	1400	4.68268	79.575	0.79575	0.796041	1.44	1.41892	
05/07/2019 21:37:31.095976	0.124632	1.3953	775	1400	4.68268	79.6041	0.804844	0.796041	1.44	1.42766	
05/07/2019 21:37:32.095884	0.124632	1.3953	775	1400	4.7936	80.3274	0.804844	0.803274	1.45	1.42938	
05/07/2019 21:37:33.095798	0.124632	1.3953	775	1400	4.79291	80.3274	0.804844	0.803274	1.45	1.43828	
05/07/2019 21:37:34.095170	0.124632	1.3953	775	1400	4.92748	82.3045	0.823045	0.83298	1.46	1.43984	
05/07/2019 21:37:35.094673	0.124632	1.3953	775	1400	4.92714	82.3045	0.823045	0.83298	1.46	1.4485	
05/07/2019 21:37:36.094325	0.124632	1.3953	775	1400	5.05433	83.299	0.844622	0.83299	1.47	1.45037	
05/07/2019 21:37:37.094201	0.124632	1.3953	775	1400	5.18304	80.2414	0.844622	0.802414	1.47	1.4588	
05/07/2019 21:37:38.093369	0.124632	1.3953	775	1400	5.18286	80.2414	0.824583	0.802414	1.48	1.46091	
05/07/2019 21:37:39.093025	0.124632	1.3953	775	1400	5.30561	82.4583	0.824583	0.86746	1.48	1.46926	
05/07/2019 21:37:40.092916	0.124632	1.3953	775	1400	5.30649	85.9972	0.859972	0.86746	1.49	1.47121	
05/07/2019 21:37:41.092816	0.124632	1.3953	775	1400	5.36276	82.8395	0.859972	0.828395	1.49	1.47972	
05/07/2019 21:37:42.092197	0.124632	1.3953	775	1400	5.36425	82.8395	0.868558	0.828395	1.5	1.48167	
05/07/2019 21:37:43.092095	0.124632	1.3953	775	1400	5.50196	85.9512	0.868558	0.859512	1.5	1.4901	
05/07/2019 21:37:44.092073	0.124632	1.3953	775	1400	5.50196	85.9512	0.877252	0.859512	1.51	1.49236	
05/07/2019 21:37:45.091600	0.124632	1.3953	775	1400	5.64082	85.1236	0.877252	0.851236	1.51	1.50033	
05/07/2019 21:37:46.091253	0.124632	1.3953	775	1400	5.63971	84.706	0.84706	0.851236	1.52	1.50306	
05/07/2019 21:37:47.091249	0.124632	1.3953	775	1400	5.63971	84.706	0.84706	0.851236	1.52	1.5111	
05/07/2019 21:37:48.091205	0.124632	1.3953	775	1400	5.81339	85.8496	0.858496	0.865124	1.53	1.5132	
05/07/2019 21:37:49.090943	0.124632	1.3953	775	1400	5.81248	85.8496	0.858496	0.865124	1.53	1.52148	
05/07/2019 21:37:50.090894	0.124632	1.3953	775	1400	5.94983	85.9321	0.867991	0.859321	1.54	1.52374	
