Time	TOPUP1T5G:rdEffBoostRraw []	TOPUP2T5G:rdEffBoostRraw []	TOPUPCC:rdCur [mA]	PAHB:sDelay [ns]	PAHB:pDelay [ns]
06/21/2019 17:38:49.779000044	0.9152341243956255	0.9271726809595983	0.6636028591096401	0.0	0.10030041599999999
06/21/2019 17:38:49.875999928	0.9152341243956255	0.9271726809595983	0.6636028591096401	0.0	0.10030041599999999
06/21/2019 17:39:43.739000082	0.9152341243956255	0.9271726809595983	0.6636028591096401	0.0	0.10030041599999999
06/21/2019 17:39:59.717000008	0.9152341243956255	0.9271726809595983	0.6636028591096401	0.0	0.10030041599999999
06/21/2019 17:39:59.788000107	0.9152341243956255	0.9271726809595983	0.6636028591096401	0.0	0.10030041599999999
06/21/2019 17:40:00.117000103	0.9152341243956255	0.9271726809595983	0.6636028591096401	0.0	0.073842144
06/21/2019 17:40:00.516999960	0.9152341243956255	0.9271726809595983	0.6636028591096401	0.0	0.047227776
06/21/2019 17:40:00.788000107	0.9152341243956255	0.9271726809595983	0.6624749343395233	0.0	0.047227776
06/21/2019 17:40:00.917000055	0.9152341243956255	0.9271726809595983	0.6624749343395233	0.0	0.020769503999999998
06/21/2019 17:40:01.316999912	0.9152341243956255	0.9271726809595983	0.6624749343395233	0.0	-0.005844863999999999
06/21/2019 17:40:01.516999960	0.9152341243956255	0.9271726809595983	0.6624749343395233	0.0	-0.005844863999999999
06/21/2019 17:40:01.717000008	0.9152341243956255	0.9271726809595983	0.6624749343395233	0.0	-0.032068992
06/21/2019 17:40:01.792999983	0.9152341243956255	0.9271726809595983	0.6629997346103191	0.0	-0.032068992
06/21/2019 17:40:01.917000055	0.9152341243956255	0.9271726809595983	0.6629997346103191	0.0	-0.032068992
06/21/2019 17:40:02.117000103	0.9152341243956255	0.9271726809595983	0.6629997346103191	0.0	-0.04978588799999999
06/21/2019 17:40:02.516999960	0.9152341243956255	0.9271726809595983	0.6629997346103191	0.0	-0.06024432
06/21/2019 17:40:02.799000025	0.9152341243956255	0.9271726809595983	0.6631964299380779	0.0	-0.06024432
06/21/2019 17:40:02.917000055	0.9152341243956255	0.9271726809595983	0.6631964299380779	0.0	-0.066800352
06/21/2019 17:40:03.316999912	0.9152341243956255	0.9271726809595983	0.6631964299380779	0.0	-0.07039055999999999
06/21/2019 17:40:03.806999922	0.9152341243956255	0.9271726809595983	0.6630479771196842	0.0	-0.07039055999999999
06/21/2019 17:40:04.809999943	0.9152341243956255	0.9271726809595983	0.6624461564719677	0.0	-0.07039055999999999
06/21/2019 17:40:05.815999985	0.9152341243956255	0.9271726809595983	0.6630752648711205	0.0	-0.07039055999999999
06/21/2019 17:40:06.822999954	0.9152341243956255	0.9271726809595983	0.6616185832321644	0.0	-0.07039055999999999
06/21/2019 17:40:07.828000069	0.9152341243956255	0.9271726809595983	0.661660679012537	0.0	-0.07039055999999999
06/21/2019 17:40:08.841000080	0.9152341243956255	0.9271726809595983	0.6623680185079575	0.0	-0.07039055999999999
06/21/2019 17:40:09.841000080	0.9152341243956255	0.9271726809595983	0.6638513359725475	0.0	-0.07039055999999999
06/21/2019 17:40:10.846999884	0.9152341243956255	0.9271726809595983	0.6644757877588272	0.0	-0.07039055999999999
06/21/2019 17:40:11.851999998	0.9152341243956255	0.9271726809595983	0.6641349236965179	0.0	-0.07039055999999999
06/21/2019 17:40:12.858000040	0.9152341243956255	0.9271726809595983	0.6640685203969479	0.0	-0.07039055999999999
06/21/2019 17:40:13.865000010	0.9152341243956255	0.9271726809595983	0.6637987162470818	0.0	-0.07039055999999999
