Time	TOPUPCC:rdCurrentB [mA]	PSEK2D1R:set [kV]	PAHB:sCavSet [kV]	PAHR:sCavSet []	TOPUPCC:rdCur [mA]	TOPUPCC:rdEffBoostR [%]	TOPUP1T5G:rdEffBoostRraw []	TOPUP2T5G:rdEffBoostRraw []	PAHB:sDelay [ns]	PAHB:pDelay [ns]	
05/08/2019 14:59:21.879303	0.677568	1.3963	775	1400	50.2353	69.8103	0.698103	0.735298	1.53	1.5132	
05/08/2019 14:59:22.878532	0.635664	1.3963	775	1400	50.4207	69.0535	0.698103	0.690535	1.53	1.52351	
05/08/2019 14:59:23.878273	0.632953	1.3963	775	1400	50.4188	69.0535	0.694112	0.690535	1.54	1.52351	
05/08/2019 14:59:24.877422	0.631958	1.3963	775	1400	50.5948	69.4112	0.694112	0.703679	1.54	1.53404	
05/08/2019 14:59:25.876741	0.616588	1.3963	775	1400	50.5916	70.3679	0.710508	0.703679	1.55	1.53404	
05/08/2019 14:59:26.875811	0.611591	1.3963	775	1400	50.7637	71.0508	0.710508	0.716591	1.55	1.54427	
05/08/2019 14:59:27.875775	0.626982	1.3963	775	1400	50.7611	68.4685	0.684685	0.716591	1.56	1.54427	
05/08/2019 14:59:28.875657	0.62962	1.3963	775	1400	50.9331	68.4685	0.684685	0.693349	1.56	1.55488	
05/08/2019 14:59:29.875036	0.641345	1.3963	775	1400	50.9315	69.3349	0.717359	0.693349	1.57	1.55488	
05/08/2019 14:59:30.874181	0.638775	1.3963	775	1400	51.1148	71.7359	0.717359	0.723378	1.57	1.56518	
05/08/2019 14:59:31.873376	0.599329	1.3963	775	1400	51.1126	71.5039	0.715039	0.723378	1.58	1.56518	
05/08/2019 14:59:32.872596	0.596257	1.3963	775	1400	51.2807	71.4626	0.715039	0.714626	1.58	1.57588	
05/08/2019 14:59:33.871929	0.606943	1.3963	775	1400	51.2801	71.4626	0.739033	0.714626	1.59	1.57588	
05/08/2019 14:59:34.871914	0.616792	1.3963	775	1400	51.4609	73.4817	0.739033	0.734817	1.59	1.58657	
05/08/2019 14:59:35.871835	0.590643	1.3963	775	1400	51.4584	71.7345	0.717345	0.734817	1.6	1.58657	
05/08/2019 14:59:36.871084	0.588567	1.3963	775	1400	51.6261	71.7345	0.717345	0.723109	1.6	1.59679	
05/08/2019 14:59:37.870967	0.558732	1.3963	775	1400	51.6231	72.3109	0.732881	0.723109	1.61	1.59679	
05/08/2019 14:59:38.870822	0.556389	1.3963	775	1400	51.7842	73.2881	0.732881	0.737338	1.61	1.60741	
05/08/2019 14:59:39.870999	0.606813	1.3963	775	1400	51.7822	73.7338	0.768986	0.737338	1.62	1.60741	
05/08/2019 14:59:40.870341	0.596902	1.3963	775	1400	51.9694	76.8986	0.768986	0.772101	1.62	1.61771	
05/08/2019 14:59:41.870299	0.591738	1.3963	775	1400	51.9672	77.2101	0.791855	0.772101	1.63	1.61771	
05/08/2019 14:59:42.869577	0.595698	1.3963	775	1400	52.1551	79.1855	0.791855	0.798143	1.63	1.62832	
05/08/2019 14:59:43.868641	0.578794	1.3963	775	1400	52.1527	79.8068	0.798068	0.798143	1.64	1.62832	
05/08/2019 14:59:44.868080	0.574548	1.3963	775	1400	52.3355	79.8068	0.798068	0.805652	1.64	1.63855	
05/08/2019 14:59:45.867984	0.585649	1.3963	775	1400	52.334	80.1906	0.801906	0.805652	1.65	1.63855	
05/08/2019 14:59:46.867623	0.579077	1.3963	775	1400	52.5203	80.1906	0.801906	0.811079	1.65	1.64924	
05/08/2019 14:59:47.866678	0.569111	1.3963	775	1400	52.5174	79.9452	0.799452	0.811079	1.66	1.64924	
05/08/2019 14:59:48.866116	0.565139	1.3963	775	1400	52.6977	79.9452	0.799452	0.810298	1.66	1.65993	
05/08/2019 14:59:49.865357	0.578224	1.3963	775	1400	52.6961	81.0298	0.855603	0.810298	1.67	1.65993	
05/08/2019 14:59:50.864909	0.592838	1.3963	775	1400	52.8975	85.5603	0.855603	0.85623	1.67	1.67031	
05/08/2019 14:59:51.864699	0.555685	1.3963	775	1400	52.8961	85.623	0.901087	0.85623	1.68	1.67031	
05/08/2019 14:59:52.864529	0.552665	1.3963	775	1400	53.0945	90.1087	0.901087	0.904037	1.68	1.68023	
05/08/2019 14:59:53.864519	0.578565	1.3963	775	1400	53.0914	90.4037	0.909726	0.904037	1.69	1.68023	
05/08/2019 14:59:54.863954	0.582877	1.3963	775	1400	53.305	90.9726	0.909726	0.929668	1.69	1.69139	
05/08/2019 14:59:55.863862	0.600649	1.3963	775	1400	53.3026	92.9668	0.94392	0.929668	1.7	1.69139	
05/08/2019 14:59:56.863251	0.601747	1.3963	775	1400	53.5271	93.8315	0.94392	0.938315	1.7	1.70177	
05/08/2019 14:59:57.863250	0.561302	1.3963	775	1400	53.5257	92.4441	0.924441	0.938315	1.71	1.70177	
05/08/2019 14:59:58.862277	0.553266	1.3963	775	1400	53.7317	92.4441	0.924441	0.937199	1.71	1.71223	
05/08/2019 14:59:59.861773	0.610929	1.3963	775	1400	53.7293	93.7199	0.954439	0.937199	1.72	1.71223	
05/08/2019 15:00:00.861102	0.603985	1.3963	775	1400	53.9651	95.4439	0.954439	0.957053	1.72	1.72268	
05/08/2019 15:00:01.860820	0.51729	1.3963	775	1400	53.9632	95.4513	0.954513	0.957053	1.73	1.72268	
05/08/2019 15:00:02.860281	0.50721	1.3963	775	1400	54.1578	95.4513	0.954513	0.969165	1.73	1.73322	
05/08/2019 15:00:03.859598	0.604514	1.3963	775	1400	54.1569	93.6195	0.936195	0.969165	1.74	1.73322	
05/08/2019 15:00:04.859119	0.58873	1.3963	775	1400	54.3848	92.4733	0.936195	0.924733	1.74	1.74368	
05/08/2019 15:00:05.858698	0.558963	1.3963	775	1400	54.3826	92.4733	0.933886	0.924733	1.75	1.74368	
05/08/2019 15:00:06.857858	0.557931	1.3963	775	1400	54.5898	93.3886	0.933886	0.938684	1.75	1.75406	
05/08/2019 15:00:07.857541	0.593041	1.3963	775	1400	54.5878	92.7313	0.927313	0.938684	1.76	1.75406	
05/08/2019 15:00:08.857029	0.589405	1.3963	775	1400	54.805	92.7313	0.927313	0.929591	1.76	1.76467	
05/08/2019 15:00:09.856735	0.627243	1.3963	775	1400	54.8045	92.9591	0.93103	0.929591	1.77	1.76467	
05/08/2019 15:00:10.856299	0.611597	1.3963	775	1400	55.037	92.2509	0.93103	0.922509	1.77	1.77529	
05/08/2019 15:00:11.855871	0.610339	1.3963	775	1400	55.0346	90.8489	0.908489	0.922509	1.78	1.77529	
05/08/2019 15:00:12.855565	0.606019	1.3963	775	1400	55.2665	90.248	0.908489	0.90248	1.78	1.78551	
05/08/2019 15:00:13.854594	0.606006	1.3963	775	1400	55.265	87.8006	0.878006	0.90248	1.79	1.78551	
05/08/2019 15:00:14.854485	0.622539	1.3963	775	1400	55.4818	87.6381	0.878006	0.876381	1.79	1.79621	
05/08/2019 15:00:15.853548	0.627658	1.3963	775	1400	55.4803	83.8629	0.838629	0.876381	1.8	1.79621	
05/08/2019 15:00:16.853256	0.428367	1.3963	775	1400	55.6896	83.7682	0.838629	0.837682	1.8	1.80674	
05/08/2019 15:00:17.852660	0.404379	1.3963	775	1400	55.6873	83.7682	0.850116	0.837682	1.81	1.80674	
05/08/2019 15:00:18.851996	0.405876	1.3963	775	1400	55.8231	85.0116	0.850116	0.85048	1.81	1.81712	
05/08/2019 15:00:19.851077	0.623594	1.3963	775	1400	55.8193	84.2215	0.842215	0.85048	1.82	1.81712	
05/08/2019 15:00:20.850476	0.627743	1.3963	775	1400	56.0272	84.2215	0.842215	0.843389	1.82	1.8275	
05/08/2019 15:00:21.850459	0.650075	1.3963	775	1400	56.0255	78.1713	0.781713	0.843389	1.83	1.8275	
05/08/2019 15:00:22.849686	0.669047	1.3963	775	1400	56.2328	77.7984	0.781713	0.777984	1.83	1.83788	
05/08/2019 15:00:23.849026	0.669565	1.3963	775	1400	56.2312	77.7984	0.783319	0.777984	1.84	1.83788	
05/08/2019 15:00:24.848877	0.656489	1.3963	775	1400	56.4411	78.3319	0.783319	0.78943	1.84	1.84826	
05/08/2019 15:00:25.848691	0.651462	1.3963	775	1400	56.4386	78.943	0.79104	0.78943	1.85	1.84826	
05/08/2019 15:00:26.848281	0.657876	1.3963	775	1400	56.648	79.104	0.79104	0.805101	1.85	1.8588	
05/08/2019 15:00:27.848018	0.681969	1.3963	775	1400	56.6468	71.845	0.71845	0.805101	1.86	1.8588	
05/08/2019 15:00:28.847254	0.456527	1.3963	775	1400	56.8424	71.845	0.71845	0.722334	1.86	1.86926	
05/08/2019 15:00:29.847072	0.450532	1.3963	775	1400	56.8397	70.8984	0.708984	0.722334	1.87	1.86926	
05/08/2019 15:00:30.846419	0.683433	1.3963	775	1400	57.0308	70.8627	0.708984	0.708627	1.87	1.87979	
05/08/2019 15:00:31.845527	0.690692	1.3963	775	1400	57.0301	68.2957	0.682957	0.708627	1.88	1.87979	
05/08/2019 15:00:32.844864	0.683093	1.3963	775	1400	57.2156	68.1455	0.682957	0.681455	1.88	1.89025	
05/08/2019 15:00:33.844058	0.694053	1.3963	775	1400	57.212	65.2883	0.652883	0.681455	1.89	1.89025	
05/08/2019 15:00:34.844052	0.687002	1.3963	775	1400	57.3931	65.2883	0.652883	0.672237	1.89	1.90056	
05/08/2019 15:00:35.843577	0.698013	1.3963	775	1400	57.3914	66.8767	0.668767	0.672237	1.9	1.90056	
05/08/2019 15:00:36.843500	0.692772	1.3963	775	1400	57.578	66.8767	0.668767	0.679242	1.9	1.91117	
05/08/2019 15:00:37.842821	0.696598	1.3963	775	1400	57.5747	63.7077	0.637077	0.679242	1.91	1.91117	
05/08/2019 15:00:38.842056	0.69101	1.3963	775	1400	57.7531	63.6476	0.637077	0.636476	1.91	1.92186	
05/08/2019 15:00:39.841828	0.689233	1.3963	775	1400	57.7522	63.6476	0.644493	0.636476	1.92	1.92186	
05/08/2019 15:00:40.842129	0.694775	1.3963	775	1400	57.9332	64.4493	0.644493	0.64489	1.92	1.93193	
05/08/2019 15:00:41.842092	0.691311	1.3963	775	1400	57.9304	63.8645	0.638645	0.64489	1.93	1.93193	
05/08/2019 15:00:42.841223	0.696315	1.3963	775	1400	58.1042	63.4056	0.638645	0.634056	1.93	1.94262	
05/08/2019 15:00:43.840501	0.697202	1.3963	775	1400	58.1034	63.4056	0.668693	0.634056	1.94	1.94262	
05/08/2019 15:00:44.839568	0.696796	1.3963	775	1400	58.2859	65.723	0.668693	0.65723	1.94	1.95324	
05/08/2019 15:00:45.839042	0.69461	1.3963	775	1400	58.2838	65.723	0.67967	0.65723	1.95	1.95324	
05/08/2019 15:00:46.839033	0.678894	1.3963	775	1400	58.4773	67.967	0.67967	0.690695	1.95	1.96354	
05/08/2019 15:00:47.838055	0.681079	1.3963	775	1400	58.4758	66.2473	0.662473	0.690695	1.96	1.96354	
05/08/2019 15:00:48.837585	0.20518	1.3963	775	1400	58.6653	66.2473	0.662473	0.662569	1.96	1.97408	
05/08/2019 15:00:49.837020	0.205069	1.3963	775	1400	58.6633	66.2569	0.692524	0.662569	1.97	1.97408	
05/08/2019 15:00:50.836590	0.611921	1.3963	775	1400	58.8411	69.2524	0.692524	0.695864	1.97	1.98446	
05/08/2019 15:00:51.836438	0.609905	1.3963	775	1400	58.8403	69.5864	0.7062	0.695864	1.98	1.98446	
05/08/2019 15:00:52.835492	0.634237	1.3963	775	1400	59.0177	70.257	0.7062	0.70257	1.98	1.99499	
05/08/2019 15:00:53.835366	0.652374	1.3963	775	1400	59.0148	70.257	0.731522	0.70257	1.99	1.99499	
05/08/2019 15:00:54.834740	0.671546	1.3963	775	1400	59.2099	73.1522	0.731522	0.732765	1.99	2.00561	
05/08/2019 15:00:55.834932	0.672238	1.3963	775	1400	59.2074	69.1364	0.691364	0.732765	2	2.00561	
05/08/2019 15:00:56.834482	0.669301	1.3963	775	1400	59.3921	69.1364	0.691364	0.695281	2	2.01591	
05/08/2019 15:00:57.834486	0.572613	1.3963	775	1400	59.3907	69.5281	0.715892	0.695281	2.01	2.01591	
05/08/2019 15:00:58.834107	0.572163	1.3963	775	1400	59.552	71.1068	0.715892	0.711068	2.01	2.02668	
05/08/2019 15:00:59.833149	0.649992	1.3963	775	1400	59.5494	66.7896	0.667896	0.711068	2.02	2.02668	
05/08/2019 15:01:00.833082	0.538446	1.3963	775	1400	59.7239	66.7896	0.667896	0.68247	2.02	2.03698	
05/08/2019 15:01:01.833089	0.538682	1.3963	775	1400	59.7221	68.247	0.69129	0.68247	2.03	2.03698	
05/08/2019 15:01:02.832262	0.595846	1.3963	775	1400	59.9015	68.8435	0.69129	0.688435	2.03	2.04744	
05/08/2019 15:01:03.831725	0.599722	1.3963	775	1400	59.8992	66.1097	0.661097	0.688435	2.04	2.04744	
05/08/2019 15:01:04.831269	0.619487	1.3963	775	1400	60.0619	66.0682	0.661097	0.660682	2.04	2.05774	
05/08/2019 15:01:05.830778	0.60701	1.3963	775	1400	60.0615	62.834	0.62834	0.660682	2.05	2.05774	
05/08/2019 15:01:06.830594	0.12781	1.3963	775	1400	60.2121	61.8772	0.62834	0.618772	2.05	2.06844	
05/08/2019 15:01:07.830057	0.13131	1.3963	775	1400	60.2109	61.8772	0.649456	0.618772	2.06	2.06844	
05/08/2019 15:01:08.829829	0.523841	1.3963	775	1400	60.3709	64.6881	0.649456	0.646881	2.06	2.07866	
05/08/2019 15:01:09.829632	0.523463	1.3963	775	1400	60.3683	60.2034	0.602034	0.646881	2.07	2.07866	
05/08/2019 15:01:10.829397	0.583139	1.3963	775	1400	60.5102	59.3687	0.602034	0.593687	2.07	2.0892	
05/08/2019 15:01:11.828514	0.53472	1.3963	775	1400	60.5091	54.4291	0.544291	0.593687	2.08	2.0892	
05/08/2019 15:01:12.827662	0.539192	1.3963	775	1400	60.6244	53.9307	0.544291	0.539307	2.08	2.09973	
05/08/2019 15:01:13.827202	0.598767	1.3963	775	1400	60.6216	50.3668	0.503668	0.539307	2.09	2.09973	
05/08/2019 15:01:14.827191	0.448227	1.3963	775	1400	60.738	49.7261	0.503668	0.497261	2.09	2.11019	
05/08/2019 15:01:15.826545	0.109872	1.3963	775	1400	60.7362	-1	0.469754	0.497261	2.1	2.11019	
05/08/2019 15:01:16.825716	0.111533	1.3963	775	1400	60.7546	-1	0.469754	0.452244	2.1	2.12049	
05/08/2019 15:01:17.825464	0.152058	1.3963	775	1400	60.7521	-1	0.433229	0.452244	2.1	2.12049	
05/08/2019 15:01:18.825117	0.151845	1.3963	775	1400	60.7759	-1	0.433229	0.433518	2.1	2.12049	
05/08/2019 15:01:19.825000	0.492721	1.3963	775	1400	60.7756	-1	0.400782	0.433518	2.1	2.12049	
05/08/2019 15:01:20.824416	0.492249	1.3963	775	1400	60.8526	39.2079	0.400782	0.392079	2.1	2.12049	
05/08/2019 15:01:21.823989	0.574229	1.3963	775	1400	60.8506	39.2079	0.408423	0.392079	2.1	2.12049	
05/08/2019 15:01:22.823754	0.575477	1.3963	775	1400	60.9423	40.7464	0.408423	0.407464	2.1	2.12049	
05/08/2019 15:01:23.823275	0.581202	1.3963	775	1400	60.9404	38.3238	0.383238	0.407464	2.1	2.12049	
05/08/2019 15:01:24.823044	0.451072	1.3963	775	1400	61.0281	38.3238	0.383238	0.38832	2.1	2.12049	
05/08/2019 15:01:25.822746	0.123124	1.3963	775	1400	61.025	-1	0.354001	0.38832	2.1	2.12049	
05/08/2019 15:01:26.822470	0.117709	1.3963	775	1400	61.0404	-1	0.354001	0.394338	2.1	2.12049	
05/08/2019 15:01:27.822199	0.498287	1.3963	775	1400	61.0384	-1	0.459492	0.394338	2.1	2.12049	
05/08/2019 15:01:28.821988	0.54846	1.3963	775	1400	61.1386	45.9492	0.459492	0.465534	2.1	2.12049	
05/08/2019 15:01:29.821142	0.471789	1.3963	775	1400	61.1382	38.0757	0.380757	0.465534	2.1	2.12049	
05/08/2019 15:01:30.820289	0.466304	1.3963	775	1400	61.2052	36.1743	0.380757	0.361743	2.1	2.12049	
05/08/2019 15:01:31.820011	0.396135	1.3963	775	1400	61.2032	36.1743	0.37338	0.361743	2.1	2.12049	
05/08/2019 15:01:32.819938	0.389663	1.3963	775	1400	61.2614	37.338	0.37338	0.385586	2.1	2.12049	
05/08/2019 15:01:33.819409	0.481884	1.3963	775	1400	61.2591	36.989	0.36989	0.385586	2.1	2.12049	
05/08/2019 15:01:34.818816	0.0796985	1.3963	775	1400	61.3293	36.989	0.36989	0.376316	2.1	2.12049	
05/08/2019 15:01:35.818110	0.0722044	1.3963	775	1400	61.3255	37.1018	0.371018	0.376316	2.1	2.12049	
05/08/2019 15:01:36.817793	0.451433	1.3963	775	1400	61.4082	37.1018	0.371018	0.385466	2.1	2.12049	
05/08/2019 15:01:37.817199	0.447569	1.3963	775	1400	61.4073	38.4184	0.384184	0.385466	2.1	2.12049	
05/08/2019 15:01:38.816760	0.535441	1.3963	775	1400	61.4895	37.4859	0.384184	0.374859	2.1	2.12049	
05/08/2019 15:01:39.816314	0.536657	1.3963	775	1400	61.4868	37.4859	0.415162	0.374859	2.1	2.12049	
05/08/2019 15:01:40.815966	0.527101	1.3963	775	1400	61.5846	41.5162	0.415162	0.417137	2.1	2.12049	
05/08/2019 15:01:41.815790	0.477456	1.3963	775	1400	61.5833	37.1066	0.371066	0.417137	2.1	2.12049	
05/08/2019 15:01:42.814965	0.478412	1.3963	775	1400	61.653	37.1066	0.371066	0.371347	2.1	2.12049	
05/08/2019 15:01:43.814249	0.553401	1.3963	775	1400	61.6499	37.1347	0.409754	0.371347	2.1	2.12049	
05/08/2019 15:01:44.814495	0.549854	1.3963	775	1400	61.7411	40.9477	0.409754	0.409477	2.1	2.12049	
05/08/2019 15:01:45.814099	0.547704	1.3963	775	1400	61.7389	39.0064	0.390064	0.409477	2.1	2.12049	
05/08/2019 15:01:46.813122	0.449054	1.3963	775	1400	61.8245	39.0064	0.390064	0.391369	2.1	2.12049	
05/08/2019 15:01:47.813102	0.447438	1.3963	775	1400	61.8214	39.1369	0.406005	0.391369	2.1	2.12049	
05/08/2019 15:01:48.812322	0.433211	1.3963	775	1400	61.9112	40.6005	0.406005	0.415865	2.1	2.12049	
05/08/2019 15:01:49.811894	0.436617	1.3963	775	1400	61.9105	38.3592	0.383592	0.415865	2.1	2.12049	
05/08/2019 15:01:50.811668	0.5287	1.3963	775	1400	61.999	38.0746	0.383592	0.380746	2.1	2.12049	
05/08/2019 15:01:51.810867	0.068417	1.3963	775	1400	61.9965	-1	0.331089	0.380746	2.1	2.12049	
05/08/2019 15:01:52.810989	0.0627882	1.3963	775	1400	62.0044	-1	0.331089	0.417713	2.1	2.12049	
05/08/2019 15:01:53.810610	0.0738293	1.3963	775	1400	62.0012	-1	0.397145	0.417713	2.1	2.12049	
05/08/2019 15:01:54.810335	0.503355	1.3963	775	1400	62.0812	39.7145	0.397145	0.41312	2.1	2.12049	
05/08/2019 15:01:55.809416	0.512791	1.3963	775	1400	62.0779	41.2099	0.412099	0.41312	2.1	2.12049	
05/08/2019 15:01:56.809155	0.502166	1.3963	775	1400	62.1628	40.9103	0.412099	0.409103	2.1	2.12049	
05/08/2019 15:01:57.809127	0.40272	1.3963	775	1400	62.1616	39.7513	0.397513	0.409103	2.1	2.12049	
05/08/2019 15:01:58.809123	0.397708	1.3963	775	1400	62.2226	39.1029	0.397513	0.391029	2.1	2.12049	
05/08/2019 15:01:59.808475	0.516184	1.3963	775	1400	62.2214	39.1029	0.39618	0.391029	2.1	2.12049	
05/08/2019 15:02:00.808544	0.360666	1.3963	775	1400	62.2997	38.567	0.39618	0.38567	2.1	2.12049	
05/08/2019 15:02:01.807818	0.356172	1.3963	775	1400	62.2968	38.567	0.428045	0.38567	2.1	2.12049	
05/08/2019 15:02:02.806970	0.382931	1.3963	775	1400	62.3888	42.8045	0.428045	0.439074	2.1	2.12049	
05/08/2019 15:02:03.806088	0.111735	1.3963	775	1400	62.388	-1	0.319821	0.439074	2.1	2.12049	
05/08/2019 15:02:04.805885	0.106078	1.3963	775	1400	62.3988	-1	0.319821	0.272375	2.1	2.12049	
05/08/2019 15:02:05.805888	0.512714	1.3963	775	1400	62.398	-1	0.373764	0.272375	2.1	2.12049	
05/08/2019 15:02:06.805823	0.516567	1.3963	775	1400	62.4749	37.3764	0.373764	0.376198	2.1	2.12049	
05/08/2019 15:02:07.805267	0.576268	1.3963	775	1400	62.4729	37.4599	0.374599	0.376198	2.1	2.12049	
05/08/2019 15:02:08.804600	0.593339	1.3963	775	1400	62.5605	37.4599	0.374599	0.377516	2.1	2.12049	
05/08/2019 15:02:09.804446	0.59344	1.3963	775	1400	62.5581	37.7085	0.377085	0.377516	2.1	2.12049	
05/08/2019 15:02:10.803715	0.491867	1.3963	775	1400	62.6471	37.4485	0.377085	0.374485	2.1	2.12049	
05/08/2019 15:02:11.803318	0.489333	1.3963	775	1400	62.6453	37.4485	0.400725	0.374485	2.1	2.12049	
05/08/2019 15:02:12.802804	0.503605	1.3963	775	1400	62.73	39.5965	0.400725	0.395965	2.1	2.12049	
05/08/2019 15:02:13.802195	0.50319	1.3963	775	1400	62.7262	39.5965	0.405715	0.395965	2.1	2.12049	
05/08/2019 15:02:14.801717	0.479542	1.3963	775	1400	62.8179	40.5715	0.405715	0.412904	2.1	2.12049	
05/08/2019 15:02:15.800846	0.477708	1.3963	775	1400	62.8155	36.0925	0.360925	0.412904	2.1	2.12049	
05/08/2019 15:02:16.799995	0.486474	1.3963	775	1400	62.8835	36.0925	0.360925	0.361382	2.1	2.12049	
05/08/2019 15:02:17.799193	0.498745	1.3963	775	1400	62.8827	36.1382	0.382515	0.361382	2.1	2.12049	
05/08/2019 15:02:18.799015	0.465242	1.3963	775	1400	62.9551	36.7489	0.382515	0.367489	2.1	2.12049	
05/08/2019 15:02:19.798867	0.462006	1.3963	775	1400	62.9538	36.7489	0.390303	0.367489	2.1	2.12049	
05/08/2019 15:02:20.798312	0.541373	1.3963	775	1400	63.0438	38.2292	0.390303	0.382292	2.1	2.12049	
05/08/2019 15:02:21.797369	0.395413	1.3963	775	1400	63.0429	37.6626	0.376626	0.382292	2.1	2.12049	
05/08/2019 15:02:22.797110	0.390774	1.3963	775	1400	63.1017	37.6626	0.376626	0.382203	2.1	2.12049	
05/08/2019 15:02:23.796928	0.0806173	1.3963	775	1400	63.1	-1	0.403481	0.382203	2.1	2.12049	
05/08/2019 15:02:24.796451	0.0828139	1.3963	775	1400	63.1108	-1	0.403481	0.378379	2.1	2.12049	
05/08/2019 15:02:25.795938	0.436602	1.3963	775	1400	63.1083	-1	0.425515	0.378379	2.1	2.12049	
05/08/2019 15:02:26.795892	0.525093	1.3963	775	1400	63.2031	42.5344	0.425515	0.425344	2.1	2.12049	
05/08/2019 15:02:27.794977	0.522101	1.3963	775	1400	63.2017	41.0481	0.410481	0.425344	2.1	2.12049	
05/08/2019 15:02:28.794891	0.445283	1.3963	775	1400	63.2863	41.0481	0.410481	0.415	2.1	2.12049	
05/08/2019 15:02:29.794397	0.444113	1.3963	775	1400	63.2837	40.2818	0.402818	0.415	2.1	2.12049	
05/08/2019 15:02:30.793948	0.390066	1.3963	775	1400	63.3542	40.2818	0.402818	0.409607	2.1	2.12049	
05/08/2019 15:02:31.793367	0.37249	1.3963	775	1400	63.3515	40.9607	0.421551	0.409607	2.1	2.12049	
05/08/2019 15:02:32.792699	0.370953	1.3963	775	1400	63.4138	42.1551	0.421551	0.437666	2.1	2.12049	
05/08/2019 15:02:33.792634	0.522368	1.3963	775	1400	63.4116	37.8633	0.378633	0.437666	2.1	2.12049	
05/08/2019 15:02:34.791725	0.473935	1.3963	775	1400	63.4885	37.8633	0.378633	0.379948	2.1	2.12049	
05/08/2019 15:02:35.791422	0.400705	1.3963	775	1400	63.4875	37.9948	0.397233	0.379948	2.1	2.12049	
05/08/2019 15:02:36.790822	0.394711	1.3963	775	1400	63.5494	39.7233	0.397233	0.397879	2.1	2.12049	
05/08/2019 15:02:37.790730	0.363652	1.3963	775	1400	63.5466	39.7879	0.448327	0.397879	2.1	2.12049	
05/08/2019 15:02:38.789876	0.359449	1.3963	775	1400	63.609	44.8327	0.448327	0.45392	2.1	2.12049	
05/08/2019 15:02:39.789119	0.510123	1.3963	775	1400	63.6059	41.0422	0.410422	0.45392	2.1	2.12049	
05/08/2019 15:02:40.788936	0.514491	1.3963	775	1400	63.6894	41.0422	0.410422	0.42105	2.1	2.12049	
05/08/2019 15:02:41.788084	0.526238	1.3963	775	1400	63.6861	40.8634	0.408634	0.42105	2.1	2.12049	
05/08/2019 15:02:42.787991	0.541185	1.3963	775	1400	63.7722	40.8634	0.408634	0.412833	2.1	2.12049	
05/08/2019 15:02:43.787291	0.581811	1.3963	775	1400	63.7702	35.9941	0.359941	0.412833	2.1	2.12049	
05/08/2019 15:02:44.786852	0.558641	1.3963	775	1400	63.8613	35.9941	0.359941	0.36446	2.1	2.12049	
05/08/2019 15:02:45.786738	0.557694	1.3963	775	1400	63.8599	36.446	0.384191	0.36446	2.1	2.12049	
05/08/2019 15:02:46.786733	0.522827	1.3963	775	1400	63.949	37.025	0.384191	0.37025	2.1	2.12049	
05/08/2019 15:02:47.785735	0.521843	1.3963	775	1400	63.9453	36.5849	0.365849	0.37025	2.1	2.12049	
05/08/2019 15:02:48.785599	0.488085	1.3963	775	1400	64.0371	36.5849	0.365849	0.370709	2.1	2.12049	
05/08/2019 15:02:49.785250	0.483523	1.3963	775	1400	64.0347	37.0709	0.370985	0.370709	2.1	2.12049	
05/08/2019 15:02:50.784467	0.626057	1.3963	775	1400	64.1269	37.0985	0.370985	0.377438	2.1	2.12049	
05/08/2019 15:02:51.784388	0.471141	1.3963	775	1400	64.1262	34.3808	0.343808	0.377438	2.1	2.12049	
05/08/2019 15:02:52.784269	0.469933	1.3963	775	1400	64.187	32.6819	0.343808	0.326819	2.1	2.12049	
05/08/2019 15:02:53.783770	0.626189	1.3963	775	1400	64.1855	32.6819	0.377512	0.326819	2.1	2.12049	
05/08/2019 15:02:54.783434	0.552517	1.3963	775	1400	64.2777	37.6865	0.377512	0.376865	2.1	2.12049	
05/08/2019 15:02:55.782781	0.548961	1.3963	775	1400	64.276	37.6865	0.381666	0.376865	2.1	2.12049	
05/08/2019 15:02:56.782195	0.539922	1.3963	775	1400	64.3739	38.1666	0.381666	0.38505	2.1	2.12049	
05/08/2019 15:02:57.782505	0.533725	1.3963	775	1400	64.3718	35.9572	0.359572	0.38505	2.1	2.12049	
05/08/2019 15:02:58.781350	0.00188672	1.3963	775	1400	64.4546	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:02:59.781248	-0.00222843	1.3963	775	1400	64.4517	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:00.780672	0.00109096	1.3963	775	1400	64.4489	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:01.780622	-0.000432673	1.3963	775	1400	64.4481	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:02.779903	0.00207071	1.3963	775	1400	64.4456	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:03.779498	0.000476385	1.3963	775	1400	64.4425	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:04.779244	-0.00300916	1.3963	775	1400	64.4414	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:05.778316	-0.00172499	1.3963	775	1400	64.4377	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:06.778600	-0.000737142	1.3963	775	1400	64.4354	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:07.778090	-0.000322508	1.3963	775	1400	64.4333	35.9572	0.359572	0.363698	2.1	2.12049	
