Time	TOPUPCC:rdCurrentB [mA]	PSEK2D1R:set [kV]	PAHB:sCavSet [kV]	PAHR:sCavSet []	TOPUPCC:rdCur [mA]	TOPUPCC:rdEffBoostR [%]	TOPUP1T5G:rdEffBoostRraw []	TOPUP2T5G:rdEffBoostRraw []	PAHB:sDelay [ns]	PAHB:pDelay [ns]	
05/08/2019 04:11:58.633355	0.512017	1.3953	775	1400	28.391	90.1373	0.901373	0.911517	2.1	2.12049	
05/08/2019 04:11:59.632718	0.485383	1.3953	775	1400	28.5664	90.0531	0.901373	0.900531	2.1	2.12049	
05/08/2019 04:12:00.631866	0.483874	1.3953	775	1400	28.5658	90.0531	0.91109	0.900531	2.1	2.12049	
05/08/2019 04:12:01.631491	0.566642	1.3953	775	1400	28.7743	91.109	0.91109	0.915482	2.1	2.12049	
05/08/2019 04:12:02.630858	0.158092	1.3953	775	1400	28.7747	91.5482	0.923813	0.915482	2.1	2.12049	
05/08/2019 04:12:03.630012	0.156288	1.3953	775	1400	28.9571	89.9166	0.923813	0.899166	2.1	2.12049	
05/08/2019 04:12:04.629089	0.501884	1.3953	775	1400	28.9573	89.9166	0.909272	0.899166	2.1	2.12049	
05/08/2019 04:12:05.628311	0.475994	1.3953	775	1400	29.1307	90.5392	0.905392	0.909461	2.1	2.12049	
05/08/2019 04:12:06.627639	0.475998	1.3953	775	1400	29.1303	90.5392	0.905392	0.909461	2.1	2.12049	
05/08/2019 04:12:07.626864	0.496789	1.3953	775	1400	29.339	90.5392	0.905392	0.913691	2.1	2.12049	
05/08/2019 04:12:08.626791	0.489091	1.3953	775	1400	29.339	91.3691	0.918744	0.913691	2.1	2.12049	
05/08/2019 04:12:09.625963	0.478552	1.3953	775	1400	29.5149	91.7497	0.918987	0.917497	2.1	2.12049	
