Time	PKC00V []	PSEK2D1R:set [kV]	PAHB:sCavSet [kV]	PAHR:sCavSet []	TOPUPCC:rdCur [mA]	TOPUPCC:rdEffBoostR [%]	TOPUP1T5G:rdEffBoostRraw []	TOPUP2T5G:rdEffBoostRraw []	PAHB:sDelay [ns]	PAHB:pDelay [ns]	
05/08/2019 01:06:28.410802	0.124632	1.3953	775	1400	23.8784	90.1965	0.901965	0.905942	1.92	1.93193	
05/08/2019 01:06:29.410218	0.124632	1.3953	775	1400	24.0999	90.1965	0.895826	0.907225	1.93	1.93193	
05/08/2019 01:06:30.409722	0.124632	1.3953	775	1400	24.1005	89.5826	0.895826	0.907225	1.93	1.94262	
05/08/2019 01:06:31.409235	0.124632	1.3953	775	1400	24.3592	90.1104	0.906433	0.901104	1.94	1.94262	
05/08/2019 01:06:32.408745	0.124632	1.3953	775	1400	24.3592	90.1104	0.906433	0.901104	1.94	1.95324	
05/08/2019 01:06:33.408032	0.124632	1.3953	775	1400	24.6145	89.5663	0.906433	0.895663	1.95	1.95324	
05/08/2019 01:06:34.407882	0.124632	1.3953	775	1400	24.6139	89.5663	0.90114	0.895663	1.95	1.96354	
05/08/2019 01:06:35.407589	0.124632	1.3953	775	1400	24.8639	90.114	0.90114	0.902427	1.96	1.96354	
05/08/2019 01:06:36.407030	0.124632	1.3953	775	1400	24.8635	90.2427	0.909665	0.902427	1.96	1.97408	
05/08/2019 01:06:37.406937	0.124632	1.3953	775	1400	25.1181	91.2177	0.918749	0.912177	1.97	1.97408	
05/08/2019 01:06:38.406502	0.124632	1.3953	775	1400	25.1178	91.2177	0.918749	0.912177	1.97	1.98446	
05/08/2019 01:06:39.405805	0.124632	1.3953	775	1400	25.3143	91.9273	0.919273	0.922546	1.98	1.98446	
05/08/2019 01:06:40.405375	0.124632	1.3953	775	1400	25.3144	91.9273	0.919273	0.922546	1.98	1.99499	
05/08/2019 01:06:41.404420	0.124632	1.3953	775	1400	25.5434	90.0689	0.900689	0.910181	1.99	1.99499	
05/08/2019 01:06:42.403766	0.124632	1.3953	775	1400	25.5428	90.0689	0.900689	0.910181	1.99	2.00561	
05/08/2019 01:06:43.403755	0.124632	1.3953	775	1400	25.7663	89.947	0.909681	0.89947	2	2.00561	
05/08/2019 01:06:44.403767	0.124632	1.3953	775	1400	25.7663	89.947	0.909681	0.89947	2	2.01568	
05/08/2019 01:06:45.403343	0.124632	1.3953	775	1400	25.9306	91.6299	0.929063	0.916299	2.01	2.01568	
05/08/2019 01:06:46.402543	0.124632	1.3953	775	1400	25.9302	91.6299	0.929063	0.916299	2.01	2.0266	
05/08/2019 01:06:47.402579	0.124632	1.3953	775	1400	26.1246	91.7024	0.933724	0.917024	2.02	2.0266	
05/08/2019 01:06:48.402268	0.124632	1.3953	775	1400	26.1238	91.7024	0.933724	0.917024	2.02	2.03698	
05/08/2019 01:06:49.402540	0.124632	1.3953	775	1400	26.311	92.0807	0.933724	0.920807	2.03	2.03698	
05/08/2019 01:06:50.402379	0.124632	1.3953	775	1400	26.3121	92.0807	0.923628	0.920807	2.03	2.04744	
05/08/2019 01:06:51.401597	0.124632	1.3953	775	1400	26.5025	91.0555	0.922884	0.910555	2.04	2.04744	
05/08/2019 01:06:52.400612	0.124632	1.3953	775	1400	26.5026	91.0555	0.922884	0.910555	2.04	2.05767	
05/08/2019 01:06:53.400307	0.124632	1.3953	775	1400	26.6795	91.8982	0.919059	0.918982	2.05	2.05767	
05/08/2019 01:06:54.400051	0.124632	1.3953	775	1400	26.6786	91.8982	0.919059	0.918982	2.05	2.06844	
05/08/2019 01:06:55.399834	0.124632	1.3953	775	1400	26.8443	91.9059	0.919059	0.922676	2.06	2.06844	
05/08/2019 01:06:56.399233	0.124632	1.3953	775	1400	26.8453	91.6537	0.916537	0.922676	2.06	2.07866	
05/08/2019 01:06:57.399174	0.124632	1.3953	775	1400	27.0078	90.7907	0.916537	0.907907	2.07	2.07866	
05/08/2019 01:06:58.398289	0.124632	1.3953	775	1400	27.0071	90.4758	0.904758	0.907907	2.07	2.08912	
05/08/2019 01:06:59.398423	0.124632	1.3953	775	1400	27.1594	90.4758	0.904758	0.912521	2.08	2.08912	
05/08/2019 01:07:00.398077	0.124632	1.3953	775	1400	27.1581	90.9652	0.909652	0.912521	2.08	2.09973	
05/08/2019 01:07:01.397568	0.124632	1.3953	775	1400	27.303	89.8058	0.909652	0.898058	2.09	2.09973	
05/08/2019 01:07:02.397870	0.124632	1.3953	775	1400	27.3034	89.8058	0.904029	0.898058	2.09	2.11011	
05/08/2019 01:07:03.397768	0.124632	1.3953	775	1400	27.4633	88.9612	0.902207	0.889612	2.1	2.11011	
05/08/2019 01:07:04.397439	0.124632	1.3953	775	1400	27.463	88.9612	0.902207	0.889612	2.1	2.12049	
05/08/2019 01:07:05.396657	0.124632	1.3953	775	1400	27.5798	85.8407	0.869026	0.858407	2.1	2.12049	
05/08/2019 01:07:06.395749	0.124632	1.3953	775	1400	27.5777	85.8407	0.869026	0.858407	2.1	2.12049	
05/08/2019 01:07:07.395021	0.124632	1.3953	775	1400	27.7286	87.7272	0.877272	0.891189	2.1	2.12049	
05/08/2019 01:07:08.394909	0.124632	1.3953	775	1400	27.7283	87.7272	0.877272	0.891189	2.1	2.12049	
05/08/2019 01:07:09.393945	0.124632	1.3953	775	1400	27.8727	87.7272	0.877272	0.892125	2.1	2.12049	
05/08/2019 01:07:10.394002	0.124632	1.3953	775	1400	27.872	89.2125	0.893197	0.892125	2.1	2.12049	
05/08/2019 01:07:11.393451	0.124632	1.3953	775	1400	28.0387	86.7707	0.893197	0.867707	2.1	2.12049	
05/08/2019 01:07:12.393460	0.124632	1.3953	775	1400	28.0381	86.1257	0.861257	0.867707	2.1	2.12049	
05/08/2019 01:07:13.392954	0.124632	1.3953	775	1400	28.1357	86.1257	0.861257	0.868507	2.1	2.12049	
05/08/2019 01:07:14.392828	0.124632	1.3953	775	1400	28.1342	86.8507	0.878509	0.868507	2.1	2.12049	
05/08/2019 01:07:15.392105	0.124632	1.3953	775	1400	28.272	87.8509	0.878509	0.885524	2.1	2.12049	
05/08/2019 01:07:16.391802	0.124632	1.3953	775	1400	28.2716	88.1607	0.881607	0.885524	2.1	2.12049	
05/08/2019 01:07:17.391660	0.124632	1.3953	775	1400	28.4318	88.0326	0.881607	0.880326	2.1	2.12049	
05/08/2019 01:07:18.391052	0.124632	1.3953	775	1400	28.4317	87.923	0.87923	0.880326	2.1	2.12049	
05/08/2019 01:07:19.390123	0.124632	1.3953	775	1400	28.5891	87.923	0.87923	0.898738	2.1	2.12049	
05/08/2019 01:07:20.389661	0.124632	1.3953	775	1400	28.5893	89.8738	0.900432	0.898738	2.1	2.12049	
05/08/2019 01:07:21.388993	0.124632	1.3953	775	1400	28.7319	87.3152	0.900432	0.873152	2.1	2.12049	
05/08/2019 01:07:22.388444	0.124632	1.3953	775	1400	28.731	87.3152	0.87854	0.873152	2.1	2.12049	
05/08/2019 01:07:23.387661	0.124632	1.3953	775	1400	28.8492	87.854	0.87854	0.885585	2.1	2.12049	
05/08/2019 01:07:24.387304	0.124632	1.3953	775	1400	28.8491	88.5585	0.908258	0.885585	2.1	2.12049	
05/08/2019 01:07:25.386718	0.124632	1.3953	775	1400	28.9732	90.5653	0.908258	0.905653	2.1	2.12049	
05/08/2019 01:07:26.386363	0.124632	1.3953	775	1400	28.9727	89.9769	0.899769	0.905653	2.1	2.12049	
05/08/2019 01:07:27.386020	0.124632	1.3953	775	1400	29.0994	86.3654	0.899769	0.863654	2.1	2.12049	
05/08/2019 01:07:28.385965	0.124632	1.3953	775	1400	29.0991	86.3654	0.864645	0.863654	2.1	2.12049	
05/08/2019 01:07:29.385132	0.124632	1.3953	775	1400	29.2354	86.4645	0.864645	0.887321	2.1	2.12049	
05/08/2019 01:07:30.384701	0.124632	1.3953	775	1400	29.2339	88.3359	0.883359	0.887321	2.1	2.12049	
05/08/2019 01:07:31.384018	0.124632	1.3953	775	1400	29.3625	88.3359	0.883359	0.889235	2.1	2.12049	
05/08/2019 01:07:32.383377	0.124632	1.3953	775	1400	29.3624	88.4283	0.884283	0.889235	2.1	2.12049	
05/08/2019 01:07:33.383112	0.124632	1.3953	775	1400	29.477	85.5674	0.884283	0.855674	2.1	2.12049	
05/08/2019 01:07:34.382869	0.124632	1.3953	775	1400	29.4765	84.8409	0.848409	0.855674	2.1	2.12049	
05/08/2019 01:07:35.382385	0.124632	1.3953	775	1400	29.6141	84.8409	0.848409	0.878013	2.1	2.12049	
05/08/2019 01:07:36.381885	0.124632	1.3953	775	1400	29.6143	87.8013	0.879325	0.878013	2.1	2.12049	
05/08/2019 01:07:37.381377	0.124632	1.3953	775	1400	29.7569	87.335	0.879325	0.87335	2.1	2.12049	
05/08/2019 01:07:38.381395	0.124632	1.3953	775	1400	29.7553	86.6063	0.866063	0.87335	2.1	2.12049	
05/08/2019 01:07:39.381147	0.124632	1.3953	775	1400	29.9043	86.6063	0.866063	0.887457	2.1	2.12049	
05/08/2019 01:07:40.380408	0.124632	1.3953	775	1400	29.9034	88.6078	0.886078	0.887457	2.1	2.12049	
05/08/2019 01:07:41.380338	0.124632	1.3953	775	1400	30.0469	87.2877	0.878887	0.872877	2.1	2.12049	
05/08/2019 01:07:42.380325	0.124632	1.3953	775	1400	30.0462	87.2877	0.878887	0.872877	2.1	2.12049	
05/08/2019 01:07:43.380088	0.124632	1.3953	775	1400	30.1998	87.7117	0.878887	0.877117	2.1	2.12049	
